"Title","Pupil progress (‘Progress 8’) between ages 11 and 16 (key stage 2 to key stage 4)"
"Location","England"
"Time period","2015/16"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/revised-gcse-and-equivalent-results-in-england-2015-to-2016"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","2018-03-05"
"Measure","Time","Time Type","Ethnicity","Ethnicity Type","Geography","Geography type","ONS geography code","Gender","FSM","Value","Denominator","Lower confidence interval","Upper confidence interval"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Swindon","Local Authority","E06000030","Girls","All pupils","-0.08","835","-0.15","-0.01"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Torbay","Local Authority","E06000027","Girls","All pupils","0.11","609","0.02","0.19"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","Wiltshire","Local Authority","E06000054","Girls","All pupils","0.13","2218","0.08","0.17"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Girls","All pupils","0.1","10566","0.08","0.12"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","North East","Region","E12000001","Girls","All pupils","0.3","173","0.14","0.45"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","County Durham","Local Authority","E06000047","Girls","All pupils","0.34","25","-0.07","0.76"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Darlington","Local Authority","E06000005","Girls","All pupils","!","!","!","!"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Gateshead","Local Authority","E08000037","Girls","All pupils","0.08","9","-0.61","0.78"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Hartlepool","Local Authority","E06000001","Girls","All pupils","!","!","!","!"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Middlesbrough","Local Authority","E06000002","Girls","All pupils","0.42","28","0.02","0.81"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Newcastle upon Tyne","Local Authority","E08000021","Girls","All pupils","0.65","28","0.26","1.05"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","North Tyneside","Local Authority","E08000022","Girls","All pupils","0.09","17","-0.41","0.6"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Northumberland","Local Authority","E06000057","Girls","All pupils","0.11","21","-0.34","0.57"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Redcar and Cleveland","Local Authority","E06000003","Girls","All pupils","0.21","11","-0.42","0.83"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","South Tyneside","Local Authority","E08000023","Girls","All pupils","-0.39","6","-1.24","0.46"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Stockton-on-Tees","Local Authority","E06000004","Girls","All pupils","-0.3","8","-1.04","0.43"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Sunderland","Local Authority","E08000024","Girls","All pupils","0.6","14","0.04","1.15"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","North West","Region","E12000002","Girls","All pupils","-0.02","1011","-0.08","0.05"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Blackburn with Darwen","Local Authority","E06000008","Girls","All pupils","0.39","30","0.01","0.77"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Blackpool","Local Authority","E06000009","Girls","All pupils","0.5","12","-0.1","1.1"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Bolton","Local Authority","E08000001","Girls","All pupils","-0.09","40","-0.42","0.24"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Bury","Local Authority","E08000002","Girls","All pupils","-0.05","47","-0.35","0.25"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Cheshire East","Local Authority","E06000049","Girls","All pupils","-0.17","42","-0.49","0.15"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Cheshire West and Chester","Local Authority","E06000050","Girls","All pupils","0.36","32","-0.01","0.73"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Cumbria","Local Authority","E10000006","Girls","All pupils","0.05","26","-0.36","0.45"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Halton","Local Authority","E06000006","Girls","All pupils","0.1","11","-0.52","0.73"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Knowsley","Local Authority","E08000011","Girls","All pupils","-0.76","9","-1.45","-0.06"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Lancashire","Local Authority","E10000017","Girls","All pupils","0.01","134","-0.16","0.19"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Liverpool","Local Authority","E08000012","Girls","All pupils","-0.31","92","-0.53","-0.09"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Manchester","Local Authority","E08000003","Girls","All pupils","-0.24","161","-0.4","-0.07"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Oldham","Local Authority","E08000004","Girls","All pupils","-0.42","49","-0.72","-0.12"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Rochdale","Local Authority","E08000005","Girls","All pupils","0.12","40","-0.21","0.45"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Salford","Local Authority","E08000006","Girls","All pupils","-0.04","29","-0.42","0.35"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Sefton","Local Authority","E08000014","Girls","All pupils","-0.02","31","-0.4","0.35"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","St. Helens","Local Authority","E08000013","Girls","All pupils","0.31","8","-0.42","1.05"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Stockport","Local Authority","E08000007","Girls","All pupils","0.45","43","0.14","0.77"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Tameside","Local Authority","E08000008","Girls","All pupils","0.38","30","0","0.76"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Trafford","Local Authority","E08000009","Girls","All pupils","0.1","62","-0.17","0.36"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Warrington","Local Authority","E06000007","Girls","All pupils","-0.02","13","-0.59","0.56"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Wigan","Local Authority","E08000010","Girls","All pupils","0.29","38","-0.04","0.63"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Wirral","Local Authority","E08000015","Girls","All pupils","0.03","32","-0.34","0.4"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Yorkshire and the Humber","Region","E12000003","Girls","All pupils","0.08","767","0","0.15"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Barnsley","Local Authority","E08000016","Girls","All pupils","-0.21","15","-0.75","0.33"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Bradford","Local Authority","E08000032","Girls","All pupils","-0.18","110","-0.38","0.02"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Calderdale","Local Authority","E08000033","Girls","All pupils","0.01","49","-0.29","0.31"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Doncaster","Local Authority","E08000017","Girls","All pupils","0.17","30","-0.21","0.55"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","East Riding of Yorkshire","Local Authority","E06000011","Girls","All pupils","0.33","18","-0.16","0.82"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Kingston upon Hull, City of","Local Authority","E06000010","Girls","All pupils","0.46","14","-0.1","1.01"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Kirklees","Local Authority","E08000034","Girls","All pupils","-0.03","104","-0.24","0.17"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Leeds","Local Authority","E08000035","Girls","All pupils","-0.01","149","-0.18","0.16"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","North East Lincolnshire","Local Authority","E06000012","Girls","All pupils","0.25","12","-0.35","0.85"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","North Lincolnshire","Local Authority","E06000013","Girls","All pupils","0.54","10","-0.12","1.2"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","North Yorkshire","Local Authority","E10000023","Girls","All pupils","0.23","48","-0.07","0.53"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Rotherham","Local Authority","E08000018","Girls","All pupils","0.09","25","-0.33","0.5"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Sheffield","Local Authority","E08000019","Girls","All pupils","0.19","133","0.01","0.37"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Wakefield","Local Authority","E08000036","Girls","All pupils","0.33","35","-0.02","0.68"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","York","Local Authority","E06000014","Girls","All pupils","0.72","15","0.19","1.26"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","East Midlands","Region","E12000004","Girls","All pupils","-0.07","810","-0.14","0"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Derby","Local Authority","E06000015","Girls","All pupils","-0.24","86","-0.46","-0.01"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Derbyshire","Local Authority","E10000007","Girls","All pupils","-0.14","78","-0.38","0.09"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Leicester","Local Authority","E06000016","Girls","All pupils","-0.39","98","-0.6","-0.18"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Leicestershire","Local Authority","E10000018","Girls","All pupils","0.14","104","-0.06","0.35"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Lincolnshire","Local Authority","E10000019","Girls","All pupils","0.33","58","0.06","0.6"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Northamptonshire","Local Authority","E10000021","Girls","All pupils","0.09","160","-0.08","0.25"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Nottingham","Local Authority","E06000018","Girls","All pupils","-0.39","110","-0.58","-0.19"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Nottinghamshire","Local Authority","E10000024","Girls","All pupils","0.06","111","-0.13","0.26"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Rutland","Local Authority","E06000017","Girls","All pupils","0.23","5","-0.7","1.16"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","West Midlands","Region","E12000005","Girls","All pupils","-0.01","1257","-0.07","0.05"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Birmingham","Local Authority","E08000025","Girls","All pupils","0.09","388","-0.02","0.19"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Coventry","Local Authority","E08000026","Girls","All pupils","-0.05","80","-0.29","0.18"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Dudley","Local Authority","E08000027","Girls","All pupils","-0.31","83","-0.54","-0.08"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Herefordshire, County of","Local Authority","E06000019","Girls","All pupils","1.48","9","0.79","2.17"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Sandwell","Local Authority","E08000028","Girls","All pupils","-0.31","88","-0.53","-0.09"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Shropshire","Local Authority","E06000051","Girls","All pupils","0.26","20","-0.2","0.73"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Solihull","Local Authority","E08000029","Girls","All pupils","-0.18","85","-0.41","0.04"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Staffordshire","Local Authority","E10000028","Girls","All pupils","0.11","92","-0.11","0.32"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Stoke-on-Trent","Local Authority","E06000021","Girls","All pupils","0.14","33","-0.22","0.5"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Telford and Wrekin","Local Authority","E06000020","Girls","All pupils","0.06","32","-0.31","0.43"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","Walsall","Local Authority","E08000030","Girls","All pupils","-0.13","70","-0.37","0.12"
