"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Gender","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Barking and Dagenham","E09000002","All","84","%","758"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Greenwich","E09000011","All","90","%","273"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Bromley","E09000006","All","91","%","189"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Hartlepool","E06000001","All","75","%","28"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Newcastle upon Tyne","E08000021","All","78","%","406"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Redcar and Cleveland","E06000003","All","67","%","15"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","North Tyneside","E08000022","All","87","%","68"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Middlesbrough","E06000002","All","72","%","209"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","County Durham","E06000047","All","92","%","38"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Sunderland","E08000024","All","79","%","134"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Northumberland","E06000057","All","88","%","42"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","South Tyneside","E08000023","All","84","%","75"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Gateshead","E08000037","All","74","%","47"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Darlington","E06000005","All","71","%","38"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Stockton-on-Tees","E06000004","All","88","%","136"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Tameside","E08000008","All","77","%","302"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Lancashire","E10000017","All","79","%","1624"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Stockport","E08000007","All","82","%","239"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Bury","E08000002","All","78","%","335"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Manchester","E08000003","All","74","%","1580"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Knowsley","E08000011","All","100","%","35"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Bolton","E08000001","All","81","%","871"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Sefton","E08000014","All","84","%","31"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Blackpool","E06000009","All","77","%","31"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Cheshire East","E06000049","All","76","%","70"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Salford","E08000006","All","82","%","96"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Cumbria","E10000006","All","87","%","52"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Trafford","E08000009","All","85","%","368"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Wirral","E08000015","All","87","%","77"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","St. Helens","E08000013","All","67","%","12"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Blackburn with Darwen","E06000008","All","81","%","978"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Liverpool","E08000012","All","71","%","245"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Cheshire West and Chester","E06000050","All","75","%","65"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Halton","E06000006","All","100","%","5"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Rochdale","E08000005","All","77","%","759"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Warrington","E06000007","All","84","%","83"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Oldham","E08000004","All","66","%","1229"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Wigan","E08000010","All","72","%","46"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Brighton and Hove","E06000043","All","81","%","98"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Slough","E06000039","All","86","%","1110"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Reading","E06000038","All","78","%","349"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","East Sussex","E10000011","All","89","%","121"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Isle of Wight","E06000046","All","!","%","10"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Wokingham","E06000041","All","90","%","259"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Medway","E06000035","All","84","%","149"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Oxfordshire","E10000025","All","75","%","440"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","West Berkshire","E06000037","All","84","%","75"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Hampshire","E10000014","All","85","%","482"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Milton Keynes","E06000042","All","81","%","486"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Southampton","E06000045","All","83","%","372"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Portsmouth","E06000044","All","81","%","154"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Windsor and Maidenhead","E06000040","All","87","%","246"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Kent","E10000016","All","88","%","625"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Bracknell Forest","E06000036","All","94","%","108"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Buckinghamshire","E10000002","All","74","%","871"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Surrey","E10000030","All","84","%","841"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","West Sussex","E10000032","All","78","%","443"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","South West","Torbay","E06000027","All","76","%","17"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","South West","Cornwall","E06000052","All","!","%","27"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","South West","Plymouth","E06000026","All","88","%","25"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","South West","Devon","E10000008","All","77","%","60"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Asian","ONS 2001 5+1","2015/2016","Academic year","South West","Swindon","E06000030","All","78","%","315"
