"Title","Mathematics attainments for children aged 6 to 7 (key stage 1)"
"Location","England"
"Time period","2016/17"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/phonics-screening-check-and-key-stage-1-assessments-england-2017"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","2018-05-04"
"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Gender","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Leeds","E08000035","Girls","65","%","4760"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Wakefield","E08000036","Girls","74","%","2088"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Bradford","E08000032","Girls","75","%","3955"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Wakefield","E08000036","Girls","74","%","1887"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","Girls","79","%","949"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Doncaster","E08000017","Girls","71","%","1840"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Rotherham","E08000018","Girls","73","%","1641"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","York","E06000014","Girls","71","%","942"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","Girls","76","%","1735"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Calderdale","E08000033","Girls","70","%","1394"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Sheffield","E08000019","Girls","77","%","3090"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Leeds","E08000035","Girls","69","%","4962"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Rotherham","E08000018","Girls","76","%","1708"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","Girls","74","%","1656"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","Girls","75","%","3016"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Barnsley","E08000016","Girls","74","%","1351"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Bradford","E08000032","Girls","72","%","3881"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","York","E06000014","Girls","78","%","1024"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","Girls","73","%","990"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Barnsley","E08000016","Girls","76","%","1368"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","Girls","78","%","1735"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Kirklees","E08000034","Girls","71","%","2620"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","Girls","79","%","978"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","Girls","74","%","934"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Calderdale","E08000033","Girls","67","%","1369"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","Girls","70","%","2964"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Doncaster","E08000017","Girls","77","%","1828"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Sheffield","E08000019","Girls","74","%","3144"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","Girls","73","%","1598"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Kirklees","E08000034","Girls","72","%","2648"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","East","Southend-on-Sea","E06000033","All","83","%","113"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","East","Suffolk","E10000029","All","82","%","153"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","East","Peterborough","E06000031","All","67","%","551"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","East","Thurrock","E06000034","All","81","%","124"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","East","Cambridgeshire","E10000003","All","74","%","290"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","East","Essex","E10000012","All","82","%","367"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","East","Bedford","E06000055","All","69","%","334"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","East","Essex","E10000012","All","86","%","431"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","East","Central Bedfordshire","E06000056","All","86","%","88"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","East","Norfolk","E10000020","All","78","%","113"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","East","Cambridgeshire","E10000003","All","70","%","310"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","East","Luton","E06000032","All","72","%","1478"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","East","Hertfordshire","E10000015","All","79","%","1116"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","East","Hertfordshire","E10000015","All","83","%","1162"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","East","Norfolk","E10000020","All","83","%","127"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","East","Bedford","E06000055","All","65","%","364"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","East","Thurrock","E06000034","All","79","%","107"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","East","Central Bedfordshire","E06000056","All","83","%","75"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","East","Southend-on-Sea","E06000033","All","78","%","106"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","East","Suffolk","E10000029","All","72","%","141"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","East","Peterborough","E06000031","All","68","%","571"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","East","Luton","E06000032","All","70","%","1407"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Northamptonshire","E10000021","All","78","%","411"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottinghamshire","E10000024","All","69","%","233"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derbyshire","E10000007","All","80","%","94"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Leicestershire","E10000018","All","81","%","577"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Rutland","E06000017","All","!","%","8"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottinghamshire","E10000024","All","74","%","279"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Lincolnshire","E10000019","All","89","%","57"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottingham","E06000018","All","74","%","603"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicester","E06000016","All","73","%","1871"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicestershire","E10000018","All","78","%","569"
