"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Gender","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Wakefield","E08000036","Boys","!","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Kirklees","E08000034","Boys","!","%","10"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Calderdale","E08000033","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","Boys","!","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Kirklees","E08000034","Boys","!","%","5"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","Boys","!","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Bradford","E08000032","Boys","!","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Calderdale","E08000033","Boys","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","York","E06000014","Boys","!","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Doncaster","E08000017","Boys","69","%","13"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Barnsley","E08000016","Boys","!","%","0"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Wakefield","E08000036","Boys","!","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Barnsley","E08000016","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","Boys","N/A","%","0"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Sheffield","E08000019","Boys","!","%","24"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","Boys","!","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","York","E06000014","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Essex","E10000012","Girls","!","%","38"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Southend-on-Sea","E06000033","Girls","!","%","8"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East","Thurrock","E06000034","Girls","!","%","10"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East","Peterborough","E06000031","Girls","!","%","9"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Cambridgeshire","E10000003","Girls","91","%","32"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Norfolk","E10000020","Girls","85","%","20"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East","Luton","E06000032","Girls","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Luton","E06000032","Girls","!","%","8"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Thurrock","E06000034","Girls","!","%","5"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Central Bedfordshire","E06000056","Girls","!","%","5"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East","Southend-on-Sea","E06000033","Girls","!","%","10"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East","Central Bedfordshire","E06000056","Girls","!","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East","Suffolk","E10000029","Girls","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Suffolk","E10000029","Girls","!","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East","Cambridgeshire","E10000003","Girls","80","%","25"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East","Norfolk","E10000020","Girls","82","%","17"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Peterborough","E06000031","Girls","!","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Bedford","E06000055","Girls","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Hertfordshire","E10000015","Girls","!","%","27"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East","Bedford","E06000055","Girls","100","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East","Essex","E10000012","Girls","88","%","24"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East","Hertfordshire","E10000015","Girls","!","%","40"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicestershire","E10000018","Girls","76","%","17"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derbyshire","E10000007","Girls","!","%","12"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicester","E06000016","Girls","!","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derbyshire","E10000007","Girls","!","%","13"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Lincolnshire","E10000019","Girls","!","%","8"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Rutland","E06000017","Girls","N/A","%","0"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Rutland","E06000017","Girls","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Leicestershire","E10000018","Girls","!","%","15"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottingham","E06000018","Girls","!","%","11"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Northamptonshire","E10000021","Girls","!","%","14"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Leicester","E06000016","Girls","100","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottingham","E06000018","Girls","!","%","9"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottinghamshire","E10000024","Girls","76","%","21"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Lincolnshire","E10000019","Girls","100","%","11"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derby","E06000015","Girls","77","%","13"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derby","E06000015","Girls","!","%","9"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottinghamshire","E10000024","Girls","79","%","19"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Northamptonshire","E10000021","Girls","!","%","12"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Camden","E09000007","Girls","!","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Havering","E09000016","Girls","!","%","5"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Hounslow","E09000018","Girls","!","%","10"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Bexley","E09000004","Girls","100","%","24"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Bexley","E09000004","Girls","!","%","8"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Enfield","E09000010","Girls","77","%","13"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Greenwich","E09000011","Girls","85","%","20"
