"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Gender","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","London","Hillingdon","E09000017","Girls","71","%","802"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","London","Harrow","E09000015","Girls","73","%","428"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","London","Camden","E09000007","Girls","74","%","309"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","London","Kingston upon Thames","E09000021","Girls","75","%","598"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","London","Kensington and Chelsea","E09000020","Girls","81","%","185"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","London","Waltham Forest","E09000031","Girls","82","%","727"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","London","Bromley","E09000006","Girls","77","%","1337"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","London","Wandsworth","E09000032","Girls","83","%","600"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","London","Bexley","E09000004","Girls","80","%","1009"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","London","Ealing","E09000009","Girls","79","%","736"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","London","Barking and Dagenham","E09000002","Girls","66","%","670"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","London","Greenwich","E09000011","Girls","77","%","750"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","London","Hammersmith and Fulham","E09000013","Girls","81","%","299"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","London","Haringey","E09000014","Girls","78","%","784"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","London","Brent","E09000005","Girls","74","%","531"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","London","Lewisham","E09000023","Girls","79","%","605"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","London","Newham","E09000025","Girls","71","%","453"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","London","Redbridge","E09000026","Girls","69","%","497"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","London","Croydon","E09000008","Girls","75","%","925"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","London","Hounslow","E09000018","Girls","76","%","594"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","London","Enfield","E09000010","Girls","67","%","1055"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","London","Harrow","E09000015","Girls","73","%","481"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","London","Havering","E09000016","Girls","76","%","1138"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","London","Hackney","E09000012","Girls","83","%","463"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","London","Redbridge","E09000026","Girls","71","%","521"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","London","Haringey","E09000014","Girls","82","%","755"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","London","Kingston upon Thames","E09000021","Girls","72","%","621"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","London","Richmond upon Thames","E09000027","Girls","76","%","905"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","London","Croydon","E09000008","Girls","71","%","828"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","London","Greenwich","E09000011","Girls","77","%","728"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","London","Westminster","E09000033","Girls","78","%","222"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","London","Tower Hamlets","E09000030","Girls","75","%","249"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","London","Southwark","E09000028","Girls","77","%","545"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","London","Havering","E09000016","Girls","74","%","1098"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","London","Hillingdon","E09000017","Girls","70","%","835"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","London","Sutton","E09000029","Girls","74","%","758"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","London","Islington","E09000019","Girls","78","%","509"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","London","Barnet","E09000003","Girls","74","%","1098"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","London","Islington","E09000019","Girls","74","%","465"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","London","Bromley","E09000006","Girls","79","%","1322"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","London","Newham","E09000025","Girls","74","%","454"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","London","Lewisham","E09000023","Girls","80","%","656"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","London","Southwark","E09000028","Girls","76","%","506"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","London","Lambeth","E09000022","Girls","81","%","589"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","London","Hammersmith and Fulham","E09000013","Girls","78","%","319"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","London","Merton","E09000024","Girls","68","%","643"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","London","Camden","E09000007","Girls","73","%","342"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","London","City of London","E09000001","Girls","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","London","Merton","E09000024","Girls","74","%","653"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","London","Westminster","E09000033","Girls","79","%","236"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","London","Hackney","E09000012","Girls","82","%","467"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","London","Enfield","E09000010","Girls","68","%","1078"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","London","Sutton","E09000029","Girls","73","%","783"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","London","Waltham Forest","E09000031","Girls","77","%","744"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","London","Kensington and Chelsea","E09000020","Girls","82","%","199"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","North East","Redcar and Cleveland","E06000003","Girls","79","%","697"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","North East","Middlesbrough","E06000002","Girls","69","%","723"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","North East","Darlington","E06000005","Girls","80","%","573"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","North East","Sunderland","E08000024","Girls","77","%","1407"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","North East","South Tyneside","E08000023","Girls","77","%","758"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","North East","Northumberland","E06000057","Girls","77","%","1534"
